0,9022,0,1390,0,0,0,0,5,0,0,566,0,48,0,0,0,0,0,0,0,0,0,0,0,0,10,675,0,0,0,289,29,0,0,0,0,0,0,11
0,0,0,1876,0,0,0,0,0,399,0,865,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,0,0,9704,0,0,0,0,0
0,0,0,1025,3383,0,0,0,0,0,0,363,0,175,0,0,0,0,0,0,0,0,35,0,0,0,0,376,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,1456,0,0,0,8256,0,0,0,939,0,103,0,0,0,0,0,0,0,34,0,0,0,0,459,1164,0,0,0,260,0,0,0,0,0,0,0,134
0,0,0,2528,0,0,0,10289,0,0,0,99,0,201,0,0,0,0,0,0,0,0,0,0,0,0,413,2233,0,0,0,2,0,0,0,6,0,0,0,188
0,0,0,863,0,0,5025,26,0,0,0,24,0,230,0,0,0,0,0,0,0,4465,0,0,0,0,5,492,0,0,0,5,0,0,0,122,0,0,0,123
5,0,0,1283,0,0,0,0,41,0,0,1315,0,222,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,124,0,0,0,9229,0,80,0,25
0,0,0,2253,0,0,0,0,0,0,55,0,0,334,0,7,0,0,0,0,6273,0,0,0,0,0,0,626,0,0,0,343,3626,0,0,0,0,0,0,3
0,130,15,1825,0,0,413,0,0,0,0,1502,0,96,5,0,0,285,0,0,6,0,0,7637,0,0,0,0,0,0,0,705,1039,57,0,0,0,0,0,0
0,4077,0,1282,0,0,0,0,0,0,0,2345,0,2348,0,761,0,0,0,0,0,0,0,24,315,24,0,274,0,0,0,235,0,0,0,0,0,0,0,29
0,22,0,1231,0,0,0,0,0,0,0,2018,0,0,37,374,0,5166,0,0,0,196,0,0,0,0,0,0,0,467,0,1179,0,0,0,0,0,4,0,510
0,0,0,1483,0,0,0,0,0,0,0,15,0,230,0,0,0,0,0,0,9798,0,2492,0,0,0,0,102,0,0,0,61,0,0,0,945,0,0,0,0
0,0,0,962,0,0,0,52,0,0,0,451,0,282,0,0,0,0,0,0,0,0,0,0,0,0,9452,839,0,0,0,309,6,0,0,0,0,0,3,287
0,4685,0,1472,0,0,0,0,0,0,0,670,2,0,0,4820,419,11,0,0,0,31,0,0,181,0,0,0,0,0,0,143,0,0,0,0,0,0,0,2011
0,0,0,1277,0,0,0,0,0,0,0,650,0,355,0,7711,0,0,6,0,69,0,0,0,0,0,0,76,0,0,190,4,0,0,0,0,1189,0,0,0
4,24,0,2021,0,6473,4,0,0,0,0,0,0,747,121,0,0,0,0,0,64,78,0,0,0,0,0,971,0,0,0,128,2919,0,0,0,0,0,0,0
0,0,0,788,6214,0,0,0,0,0,0,1408,0,77,0,0,0,0,0,0,0,0,957,0,0,0,0,0,0,57,0,167,6,0,0,0,0,0,0,0
0,8334,0,1466,0,0,0,0,0,0,0,0,0,344,0,0,5095,0,0,0,391,0,0,0,0,0,0,216,0,0,0,79,0,0,0,0,0,26,0,4
0,72,0,1186,0,0,11,0,0,0,0,772,0,0,0,0,578,0,0,0,0,0,0,9,0,0,0,0,0,584,0,3483,1554,0,0,0,0,0,0,70
0,0,0,904,0,0,0,0,0,727,0,1130,0,3152,0,56,0,0,0,0,0,0,90,0,32,0,0,0,0,0,0,231,0,0,71,0,0,3522,0,0
0,0,0,1671,0,0,0,0,0,0,0,0,0,407,0,0,1262,0,0,4778,0,0,0,0,0,0,0,336,0,2283,0,643,0,0,0,0,0,0,0,78
